comparison_key,reason,banner,market,year,period,product_id,product,promo_id,promo_status,forecast_incremental_cases,execution_start,execution_end,source_workbook,source_sheet,source_row,description
mom,Fcst Inc Cases is not positive,Walmart,NA-WAL-MART,2026,August,TDSHSP-24/284,SOUPS 24/284ML,000IVDMM2,Planned,0.0,2026-11-26,2026-12-24,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5152,TD WM CONDENSED SOUP WK 43 - WK 46 ROLLBACK
mom,Fcst Inc Cases is not positive,Walmart,NA-WAL-MART,2026,August,TDSSKC-6/12,SS KCOMP 6/12CT,000J9B42P,Planned,0.0,2026-12-03,2026-12-31,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5155,TD WM 12CT Promo with LTO (Ginger Bread)OCT HALLOW
mom,Fcst Inc Cases is not positive,Walmart,NA-WAL-MART,2026,August,TDSSKC-6/10,SS KCOMP 6/10CT,000J9B42P,Planned,0.0,2026-12-03,2026-12-31,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5156,TD WM 12CT Promo with LTO (Ginger Bread)OCT HALLOW
mom,Fcst Inc Cases is not positive,Walmart,NA-WAL-MART,2026,August,TDIC-12/100,INSTANT COFFEE 12/100GR,000JEP7ZL,Planned,0.0,2026-12-01,2026-12-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5158,TD WM Instant Trade Block Opp Regional Activation
mom,Fcst Inc Cases is not positive,Walmart,NA-WAL-MART,2026,August,TDSSKC-4/30,SS KCOMP 4/30CT,000JGFA6I,Planned,0.0,2026-12-01,2026-12-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5160,TD WM 30Ct Trade Block Incr Activity
mom,Fcst Inc Cases is not positive,Walmart,NA-WAL-MART,2026,August,TDRGLC-6/930,R&G LARGE CAN 6/930GR,000IVDMI2,Planned,0.0,2026-12-17,2026-12-30,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5163,TD WM LGE CAN 930GR - December
mom,Fcst Inc Cases is not positive,Western Wholesale,NA-WESTERN WHSL,2026,August,TDSSKC-6/12,SS KCOMP 6/12CT,000ITZR0L,Committed,0.0,2026-03-12,2026-03-18,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5181,TD WW  KCUPS 6/12CT 10CT / 300g - RUTW Feature
mom,Fcst Inc Cases is not positive,Western Wholesale,NA-WESTERN WHSL,2026,August,TDSSKC-6/12,SS KCOMP 6/12CT,000ITZPJO,Committed,0.0,2026-04-16,2026-05-07,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5198,TD Colemans 2026 Community Champions Program Apr-May - SS
mom,Fcst Inc Cases is not positive,Western Wholesale,NA-WESTERN WHSL,2026,August,TDSSKC-6/12,SS KCOMP 6/12CT,000ITZFUY,Committed,0.0,2026-05-21,2026-05-27,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5201,"TD WW CHILI, SOUP, KCUPS 6/12CT 10CT, 300g RPC"
mom,Fcst Inc Cases is not positive,Western Wholesale,NA-WESTERN WHSL,2026,August,TDSSKC-4/30,SS KCOMP 4/30CT,000ITZ3KE,Planned,0.0,2026-09-03,2026-09-09,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5227,"TD WW Half Page Ad Tins 875-825g/12ct,10ct/30ct"
mom,Fcst Inc Cases is not positive,Western Wholesale,NA-WESTERN WHSL,2026,August,TDSSKC-4/30,SS KCOMP 4/30CT,000ITZ4S0,Planned,0.0,2026-12-10,2026-12-16,DR 2026 - 2026-08-04 (EXCEXP_TLS_000JGVABX).xlsx,Rebates,5275,"TD WW K Comp 4/30ct , Ad Fee"
mom,Fcst Inc Cases is not positive,Costco,CG-COSTCO EAST,2026,September,6320908885,TDL ORIGINAL BLEND 252/3 LB,000ITPJOP,Committed,0.0,2026-01-01,2026-12-30,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,7,TD Costco East Pulsed 3LB Can Endcap-see notes for contracts
mom,Fcst Inc Cases is not positive,Costco,CG-COSTCO WEST,2026,September,6320908885,TDL ORIGINAL BLEND 252/3 LB,000ITPJO2,Committed,0.0,2026-01-01,2026-12-30,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,9,TD Costco West Pulsed 3LB Can Endcap-see notes for contracts
mom,Fcst Inc Cases is not positive,SDM,CG-SDM,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000IOS347,Committed,0.0,2026-02-28,2026-03-06,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,73,TD SDM WK 9 Kcups 10/12ct ISF
mom,Fcst Inc Cases is not positive,SDM,CG-SDM,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000IYNUSU,Committed,0.0,2026-03-14,2026-03-20,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,89,TD SDM WK 11 Kcups 10/12ct ISF
mom,Fcst Inc Cases is not positive,SDM,CG-SDM,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000J0SSEL,Committed,0.0,2026-03-28,2026-04-03,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,105,TD SDM WK 13 Kcups 10/12ct ISF
mom,Fcst Inc Cases is not positive,SDM,CG-SDM,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000J6O4SW,Committed,0.0,2026-05-23,2026-05-29,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,148,TD SDM Wk 21 Kcups 10/12Ct ISF
mom,Fcst Inc Cases is not positive,SDM,CG-SDM,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000J7O6OG,Committed,0.0,2026-06-06,2026-06-12,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,160,TD SDM Wk 23 Kcups 10/12Ct ISF
mom,Fcst Inc Cases is not positive,SDM,CG-SDM,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000J9FJYU,Committed,0.0,2026-06-20,2026-06-26,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,169,TD SDM Wk 25 Kcups 10/12Ct ISF
mom,Fcst Inc Cases is not positive,SDM,CG-SDM,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000JB0EIE,Committed,0.0,2026-07-04,2026-07-10,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,180,TD SDM Wk 27 Kcups 10/12Ct ISF
mom,Fcst Inc Cases is not positive,SDM,CG-SDM,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000JCHLH4,Committed,0.0,2026-07-18,2026-07-24,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,187,TD SDM Wk 27 Kcups 10/12Ct ISF
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDSHSP-24/284,SOUPS 24/284ML,000IQ3QUT,Committed,0.0,2026-01-01,2026-01-28,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,250,TD IGA AD  Jan 22-28  Soups 284ml
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000ITIX4J,Committed,0.0,2026-02-05,2026-02-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,274,TD IGA  Flap Up Beverage AD 5 to 11 feb   HC Event Breakfast
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,6320912133,TDL ORG/DR KCUP DISPLAY 48/12 CT,000ITIV0R,Closed,0.0,2026-02-19,2026-02-25,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,304,TD IGA AD & Booking Feb 19-25   300g Bags-Buying show price
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000J34387,Closed,0.0,2026-02-19,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,318,TD IGA Side Panel for Promo Feb 19-April 8
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000J5H5H4,Closed,0.0,2026-03-19,2026-03-25,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,328,TD IGA AD  Mar 19-25  Scene points (price increase Agreement
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000J7SVIL,Closed,0.0,2026-04-09,2026-05-13,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,366,TD IGA Side Panel for Promo April 9- May 13 Kcup 12
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000J5H5HE,Committed,0.0,2026-04-16,2026-04-22,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,373,TD IGA AD  April 16-22 Scene points(price increase Agreement
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000ITIUBV,Closed,0.0,2026-05-01,2026-05-30,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,394,TD SBYQ  Flap Up Beverage AD MAP WE March 5
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000ITIY69,Committed,0.0,2026-05-14,2026-07-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,423,TD IGA Side Panel  2026 Promo May 14-July 8 300g  Org $29K
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000J8X0UQ,Committed,0.0,2026-06-04,2026-06-10,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,458,TD Bonichoix BP June 4-10   12ct
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000ITIV2V,Committed,0.0,2026-07-09,2026-07-15,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,515,TD IGA AD July 9-15  HC 10ct 12ct - Scene Points (price incr
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDSHSP-24/284,SOUPS 24/284ML,000ITIW24,Committed,0.0,2026-07-09,2026-08-26,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,529,TD IGA EDLP July 9-Aug 26   Hot Bowls
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000ITISDH,Committed,0.0,2026-07-23,2026-07-29,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,544,TD IGA AD  July 23-29  300gr Bags ( Scene points price incre
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,6320923343,TDL KCUP PUMPKIN SPICE SS 6/12 CT,000ITISJZ,Committed,0.0,2026-08-20,2026-08-26,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,576,TD IGA AD & Booking  Aug 20-26   HC-10ct 12ct
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000ITIVN0,Planned,0.0,2026-11-12,2026-11-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,760,TD IGA AD Nov 12-18    TIN  Scene points (price increase Agr
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,TDL,TDL CAN,000IW11HO,Planned,0.0,2026-11-19,2026-11-25,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,784,TD IGA  AD Nov 19-25   30ct Plus 100 Scene points per unit
mom,Fcst Inc Cases is not positive,Sobeys Quebec,CG-SOBEY'S QUEBEC,2026,September,6320925372,TDL KCUP GINGERBREAD 6/12 CT,000ITISEH,Planned,0.0,2026-11-26,2026-12-02,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,795,TD IGA AD & Booking  Nov 26-Dec 2  HC-10ct 12ct
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ISEXVR,Committed,0.0,2026-01-01,2026-01-14,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,866,TD Freshco TH 300gm + Nespresso + FVC instore - PART 2
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBHC-36/500,HB HOT CHOCOLATE 36/500GR,000ISEXVR,Committed,0.0,2026-01-01,2026-01-14,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,868,TD Freshco TH 300gm + Nespresso + FVC instore - PART 2
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000ISEXVR,Committed,0.0,2026-01-01,2026-01-14,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,869,TD Freshco TH 300gm + Nespresso + FVC instore - PART 2
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBHC-12/450,HB HOT CHOCOLATE 12/450GR,000ISEXVR,Committed,0.0,2026-01-01,2026-01-14,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,870,TD Freshco TH 300gm + Nespresso + FVC instore - PART 2
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000ISEXVR,Committed,0.0,2026-01-01,2026-01-14,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,871,TD Freshco TH 300gm + Nespresso + FVC instore - PART 2
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ISEW8Z,Committed,0.0,2026-01-01,2026-01-14,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,879,TD Freshco NOV EVENT part 2
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGLB-6/652,R&G LARGE BAG 6/652GR,000HMCXGV,Committed,0.0,2026-01-01,2026-02-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,891,TD Sobeys C8F25 Roast & Ground - Part 2
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBHC-36/500,HB HOT CHOCOLATE 36/500GR,000ISF2ZB,Committed,0.0,2026-01-15,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,900,TD Freshco Hot Chocolate
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,6320909463,TDL COFFEE FINE GRIND HALF DRP 126/930GR,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,912,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSSKC-48/12,SS KCOMP 48/12CT,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,913,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSSKC-16/30,SS KCOMP 16/30CT,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,914,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSSKC-145/30,SS KCOMP 145/30CT,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,915,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSHSP-192/540,SOUPS 192/540ML,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,916,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGSB-48/300,R&G SMALL BAG 48/300GR,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,917,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGLC-126/930,R&G LARGE CAN 126/930GR,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,918,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGLC-126/930,R&G LARGE CAN 126/930GR,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,919,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDNC-32/10,NCOMP 32/10CT,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,920,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDIC-60/100,INSTANT COFFEE 60/100GR,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,921,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDIC-36/100,INSTANT COFFEE 36/100GR,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,922,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDIC-288/100,INSTANT COFFEE 288/100GR,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,923,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBMX-48/10,HB MIX DISPLAYER 48/10EA,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,924,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBMX-36/1,HB MIX DISPLAYER 36/1EA,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,925,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBHC-36/500,HB HOT CHOCOLATE 36/500GR,000ISEWBL,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,926,TD Sobeys ROC On-going DISPLAY ALLOWANCE
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSSKC-6/12,SS KCOMP 6/12CT,000ISF5RE,Committed,0.0,2026-01-22,2026-01-28,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,930,TD Wholesale P2 12ct & 300g Bags
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ISF5RE,Committed,0.0,2026-01-22,2026-01-28,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,932,TD Wholesale P2 12ct & 300g Bags
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDDCR-6/750,CREAMER 6/750ML,000ISEYZX,Committed,0.0,2026-01-29,2026-02-04,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,934,TD Wholesale  Creamers 750ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSHSP-24/284,SOUPS 24/284ML,000ISF05N,Committed,0.0,2026-01-29,2026-02-04,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,936,TD Sobeys C8 F26 Condensed Ad - Community
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ISEZHL,Committed,0.0,2026-02-12,2026-02-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,938,TD Wholesale 300g Bags
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSHSP-12/540,SOUPS 12/540ML,000ISF1WF,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,942,TD Wholesale Soup & Chili
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSHHB-12/425,HOT BOWLS 12/425GR,000ISF1WF,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,943,TD Wholesale Soup & Chili
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDDCR-6/750,CREAMER 6/750ML,000ISEU2S,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,951,TD Wholesale TH Creamers 750ml
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDHBHC-3/20,HB HOT CHOCOLATE 3/20CT,000ISF5U5,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,960,TD Sobeys C9F25 Hot Beverage
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDNC-32/10,NCOMP 32/10CT,000ISF32H,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,978,TD Sobeys C9F25 Instant Nespresso Tea + AD
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDIC-6/300,INSTANT COFFEE 6/300GR,000ISF32H,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,981,TD Sobeys C9F25 Instant Nespresso Tea + AD
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDIC-36/100,INSTANT COFFEE 36/100GR,000ISF32H,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,983,TD Sobeys C9F25 Instant Nespresso Tea + AD
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDTB-6/20,TEA BAG 6/20CT,000ISF30R,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,987,TD Sobeys C9F25 Single Serve
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,6320918750,TDL ORG KCUP DISPLAY 16/30 CT,000ISF30R,Committed,0.0,2026-02-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,989,TD Sobeys C9F25 Single Serve
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDL,TDL CAN,000J3T3HP,Committed,0.0,2026-02-19,2026-03-25,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,997,TD Sobeys C9F25 Regular Ad Fee Lumpsum
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDL,TDL CAN,000J3T3HK,Committed,0.0,2026-02-19,2026-03-25,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,999,TD Sobeys C9F25 Gold Tribute Coffee Lumpsum
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ISF5SL,Committed,0.0,2026-02-26,2026-03-04,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,1001,TD Freshco Feb-March 300gm
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDSSKCC-4/24,SS KCOMP CAP 4/24CT,000ISF6T2,Committed,0.0,2026-03-05,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,1003,TD Wholesale P4 LG Tin & 30ct
mom,Fcst Inc Cases is not positive,Sobeys ROC,CG-SOBEY'S ROC,2026,September,TDRGLB-6/2,R&G LARGE BAG 6/2LB,000ISF6T2,Committed,0.0,2026-03-05,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,1006,TD Wholesale P4 LG Tin & 30ct
